,Depth_bin,sample,expression,gene,group
1683,0.2-0.3,DLE4,0.025875110223538843,IL1R2,DLE
1684,0.2-0.3,DLE5,0.06966871620690396,IL1R2,DLE
1685,0.2-0.3,HC1,0.07009341000939155,IL1R2,HC
1686,0.2-0.3,HC2,0.10090723505541585,IL1R2,HC
1687,0.2-0.3,HC3,0.020161177182048604,IL1R2,HC
1688,0.2-0.3,HC4,0.024084796354991514,IL1R2,HC
1689,0.2-0.3,SLE1,0.06866982860323186,IL1R2,SLE
1690,0.2-0.3,SLE2,0.02598399909753029,IL1R2,SLE
1691,0.2-0.3,SLE3,0.042815847210828775,IL1R2,SLE
1692,0.2-0.3,SLE4,0.06251646624634416,IL1R2,SLE
1693,0.2-0.3,SLE5,0.10258438827370006,IL1R2,SLE
1694,0.2-0.3,SLE6,0.016677569350034088,IL1R2,SLE
1695,0.3-0.4,DLE1,0.015385521625187025,IL1R2,DLE
1696,0.3-0.4,DLE2,0.03928318649349541,IL1R2,DLE
1697,0.3-0.4,DLE3,0.038419013377028396,IL1R2,DLE
1698,0.3-0.4,DLE4,0.024830942536066564,IL1R2,DLE
1699,0.3-0.4,DLE5,0.038669715746931045,IL1R2,DLE
1700,0.3-0.4,HC1,0.05774139223283463,IL1R2,HC
1701,0.3-0.4,HC2,0.06513248430430979,IL1R2,HC
1702,0.3-0.4,HC3,0.011324498190445037,IL1R2,HC
1703,0.3-0.4,HC4,0.029980822152799954,IL1R2,HC
1704,0.3-0.4,SLE1,0.07947104843162836,IL1R2,SLE
1705,0.3-0.4,SLE2,0.02575464812124424,IL1R2,SLE
1706,0.3-0.4,SLE3,0.026472427884629182,IL1R2,SLE
1707,0.3-0.4,SLE4,0.0633887070026745,IL1R2,SLE
1708,0.3-0.4,SLE5,0.060033551347514,IL1R2,SLE
1709,0.3-0.4,SLE6,0.03741837915837208,IL1R2,SLE
1710,0.4-0.5,DLE1,0.01165920861497776,IL1R2,DLE
1711,0.4-0.5,DLE2,0.008963440960749984,IL1R2,DLE
1712,0.4-0.5,DLE3,0.049502801692867256,IL1R2,DLE
1713,0.4-0.5,DLE4,0.018705373840882125,IL1R2,DLE
1714,0.4-0.5,DLE5,0.02988838760841628,IL1R2,DLE
1715,0.4-0.5,HC1,0.09910654835146393,IL1R2,HC
1716,0.4-0.5,HC2,0.07824224506213849,IL1R2,HC
1717,0.4-0.5,HC3,0.004782138529177615,IL1R2,HC
1718,0.4-0.5,HC4,0.0,IL1R2,HC
1719,0.4-0.5,SLE1,0.04276771472359593,IL1R2,SLE
1720,0.4-0.5,SLE2,0.031119856792406295,IL1R2,SLE
1721,0.4-0.5,SLE3,0.05029508905023765,IL1R2,SLE
1722,0.4-0.5,SLE4,0.05423295470023097,IL1R2,SLE
1723,0.4-0.5,SLE5,0.10331415162343886,IL1R2,SLE
1724,0.4-0.5,SLE6,0.06135109256056441,IL1R2,SLE
1725,0.5-0.6,DLE1,0.019984314059042375,IL1R2,DLE
1726,0.5-0.6,DLE2,0.017277928521899886,IL1R2,DLE
1727,0.5-0.6,DLE3,0.040074561750350714,IL1R2,DLE
1728,0.5-0.6,DLE4,0.03254362806063333,IL1R2,DLE
1729,0.5-0.6,DLE5,0.042080012593578436,IL1R2,DLE
1730,0.5-0.6,HC1,0.09211821845780274,IL1R2,HC
1731,0.5-0.6,HC2,0.1181764984217901,IL1R2,HC
1732,0.5-0.6,HC3,0.016126131928987833,IL1R2,HC
1733,0.5-0.6,HC4,0.04539252211583047,IL1R2,HC
1734,0.5-0.6,SLE1,0.02524996024159891,IL1R2,SLE
1735,0.5-0.6,SLE2,0.022235806167882205,IL1R2,SLE
1736,0.5-0.6,SLE3,0.05234722014023021,IL1R2,SLE
1737,0.5-0.6,SLE4,0.06308429479423845,IL1R2,SLE
1738,0.5-0.6,SLE5,0.08682993151061266,IL1R2,SLE
1739,0.5-0.6,SLE6,0.03145365526744362,IL1R2,SLE
1740,0.6-0.7,DLE1,0.014402376688907235,IL1R2,DLE
1741,0.6-0.7,DLE2,0.018997833155271714,IL1R2,DLE
1742,0.6-0.7,DLE3,0.05542495041199929,IL1R2,DLE
1743,0.6-0.7,DLE4,0.024713391601797762,IL1R2,DLE
1744,0.6-0.7,DLE5,0.03697110198679663,IL1R2,DLE
1745,0.6-0.7,HC1,0.10854426839394067,IL1R2,HC
1746,0.6-0.7,HC2,0.09239627054866541,IL1R2,HC
1747,0.6-0.7,HC3,0.017164580554069827,IL1R2,HC
1748,0.6-0.7,HC4,0.0,IL1R2,HC
1749,0.6-0.7,SLE1,0.10554464038340783,IL1R2,SLE
1750,0.6-0.7,SLE2,0.04448660683649058,IL1R2,SLE
1751,0.6-0.7,SLE3,0.021721049619831314,IL1R2,SLE
1752,0.6-0.7,SLE4,0.04655864622269999,IL1R2,SLE
1753,0.6-0.7,SLE5,0.12353590635242671,IL1R2,SLE
1754,0.6-0.7,SLE6,0.04554426487416126,IL1R2,SLE
1755,0.7-0.8,DLE1,0.0646954320158726,IL1R2,DLE
1756,0.7-0.8,DLE2,0.02151256634940462,IL1R2,DLE
1757,0.7-0.8,DLE3,0.11131656827321061,IL1R2,DLE
1758,0.7-0.8,DLE4,0.0296479291249954,IL1R2,DLE
1759,0.7-0.8,DLE5,0.07610469083022957,IL1R2,DLE
1760,0.7-0.8,HC1,0.06564415705043247,IL1R2,HC
1761,0.7-0.8,HC2,0.1149315624328237,IL1R2,HC
1762,0.7-0.8,HC3,0.025843312113151305,IL1R2,HC
1763,0.7-0.8,HC4,0.0,IL1R2,HC
1764,0.7-0.8,SLE1,0.21574893745368706,IL1R2,SLE
1765,0.7-0.8,SLE2,0.029760081134981933,IL1R2,SLE
1766,0.7-0.8,SLE3,0.03141288943729979,IL1R2,SLE
1767,0.7-0.8,SLE4,0.07231389609106487,IL1R2,SLE
1768,0.7-0.8,SLE5,0.13817130528353003,IL1R2,SLE
1769,0.7-0.8,SLE6,0.04483612428623839,IL1R2,SLE
1770,0.8-0.9,DLE1,0.058304013603841943,IL1R2,DLE
1771,0.8-0.9,DLE2,0.02402901610615906,IL1R2,DLE
1772,0.8-0.9,DLE3,0.09568731058025683,IL1R2,DLE
1773,0.8-0.9,DLE4,0.05145772068211942,IL1R2,DLE
1774,0.8-0.9,DLE5,0.09300762995611372,IL1R2,DLE
1775,0.8-0.9,HC1,0.060736010615512676,IL1R2,HC
1776,0.8-0.9,HC2,0.1324165272056559,IL1R2,HC
1777,0.8-0.9,HC3,0.04173817666584854,IL1R2,HC
1778,0.8-0.9,HC4,0.02287054139672241,IL1R2,HC
1779,0.8-0.9,SLE1,0.19313164784409984,IL1R2,SLE
1780,0.8-0.9,SLE2,0.029270725518238967,IL1R2,SLE
1781,0.8-0.9,SLE3,0.01942530919673203,IL1R2,SLE
1782,0.8-0.9,SLE4,0.08925288521758212,IL1R2,SLE
1783,0.8-0.9,SLE5,0.11086242145520447,IL1R2,SLE
1784,0.8-0.9,SLE6,0.03396854315825143,IL1R2,SLE
1785,0.9-1.0,DLE1,0.06346064661942336,IL1R2,DLE
1786,0.9-1.0,DLE2,0.045372693988093314,IL1R2,DLE
1787,0.9-1.0,DLE3,0.2063084888736413,IL1R2,DLE
1788,0.9-1.0,DLE4,0.08050079663877095,IL1R2,DLE
1789,0.9-1.0,DLE5,0.09234283969609905,IL1R2,DLE
1790,0.9-1.0,HC1,0.11504586362912853,IL1R2,HC
1791,0.9-1.0,HC2,0.15214244447884215,IL1R2,HC
1792,0.9-1.0,HC3,0.0355188168982173,IL1R2,HC
1793,0.9-1.0,HC4,0.04283085591434629,IL1R2,HC
1794,0.9-1.0,SLE1,0.10808770283223598,IL1R2,SLE
1795,0.9-1.0,SLE2,0.04710528782867519,IL1R2,SLE
1796,0.9-1.0,SLE3,0.028638795558010053,IL1R2,SLE
1797,0.9-1.0,SLE4,0.1328658952745301,IL1R2,SLE
1798,0.9-1.0,SLE5,0.10751682440793875,IL1R2,SLE
1799,0.9-1.0,SLE6,0.09772180947896651,IL1R2,SLE
1800,0.0-0.1,DLE1,0.03299305506125997,CCL20,DLE
1801,0.0-0.1,DLE2,0.01204102366174659,CCL20,DLE
1802,0.0-0.1,DLE3,0.0,CCL20,DLE
1803,0.0-0.1,DLE4,0.004926057611163149,CCL20,DLE
1804,0.0-0.1,DLE5,0.03828334087807341,CCL20,DLE
1805,0.0-0.1,HC1,0.008549171762332284,CCL20,HC
1806,0.0-0.1,HC2,0.0,CCL20,HC
1807,0.0-0.1,HC3,0.024228340661327043,CCL20,HC
1808,0.0-0.1,HC4,0.0,CCL20,HC
1809,0.0-0.1,SLE1,0.07144820169177755,CCL20,SLE
1810,0.0-0.1,SLE2,0.012775254525447869,CCL20,SLE
1811,0.0-0.1,SLE3,0.0056513040522040885,CCL20,SLE
1812,0.0-0.1,SLE4,0.02374953286858694,CCL20,SLE
1813,0.0-0.1,SLE5,0.03589117375807784,CCL20,SLE
1814,0.0-0.1,SLE6,0.0,CCL20,SLE
1815,0.1-0.2,DLE1,0.0,CCL20,DLE
1816,0.1-0.2,DLE2,0.005625319771523041,CCL20,DLE
1817,0.1-0.2,DLE3,0.0,CCL20,DLE
1818,0.1-0.2,DLE4,0.011750870289318207,CCL20,DLE
1819,0.1-0.2,DLE5,0.011628153570494317,CCL20,DLE
1820,0.1-0.2,HC1,0.005442496334925904,CCL20,HC
1821,0.1-0.2,HC2,0.005798639420991069,CCL20,HC
1822,0.1-0.2,HC3,0.020006945080122733,CCL20,HC
1823,0.1-0.2,HC4,0.0,CCL20,HC
1824,0.1-0.2,SLE1,0.052423582444340124,CCL20,SLE
1825,0.1-0.2,SLE2,0.00475292597999279,CCL20,SLE
1826,0.1-0.2,SLE3,0.008453772880158266,CCL20,SLE
1827,0.1-0.2,SLE4,0.0027478992874653994,CCL20,SLE
1828,0.1-0.2,SLE5,0.03677544004428487,CCL20,SLE
1829,0.1-0.2,SLE6,0.0,CCL20,SLE
1830,0.2-0.3,DLE1,0.019107678723113312,CCL20,DLE
1831,0.2-0.3,DLE2,0.007452519768752807,CCL20,DLE
1832,0.2-0.3,DLE3,0.0,CCL20,DLE
1833,0.2-0.3,DLE4,0.015604203929062312,CCL20,DLE
1834,0.2-0.3,DLE5,0.01600358423766954,CCL20,DLE
1835,0.2-0.3,HC1,0.006124514258999905,CCL20,HC
1836,0.2-0.3,HC2,0.0,CCL20,HC
1837,0.2-0.3,HC3,0.0130873131172861,CCL20,HC
1838,0.2-0.3,HC4,0.0,CCL20,HC
1839,0.2-0.3,SLE1,0.011723381599611117,CCL20,SLE
1840,0.2-0.3,SLE2,0.01882188416051992,CCL20,SLE
1841,0.2-0.3,SLE3,0.0,CCL20,SLE
1842,0.2-0.3,SLE4,0.0028610780412177384,CCL20,SLE
1843,0.2-0.3,SLE5,0.04116025344527906,CCL20,SLE
1844,0.2-0.3,SLE6,0.0,CCL20,SLE
1845,0.3-0.4,DLE1,0.01767221120283558,CCL20,DLE
1846,0.3-0.4,DLE2,0.0028278851896637396,CCL20,DLE
1847,0.3-0.4,DLE3,0.006649812868827635,CCL20,DLE
1848,0.3-0.4,DLE4,0.012164387026584615,CCL20,DLE
1849,0.3-0.4,DLE5,0.014667540426738417,CCL20,DLE
1850,0.3-0.4,HC1,0.0,CCL20,HC
1851,0.3-0.4,HC2,0.0,CCL20,HC
1852,0.3-0.4,HC3,0.010872501158939283,CCL20,HC
1853,0.3-0.4,HC4,0.0,CCL20,HC
1854,0.3-0.4,SLE1,0.0,CCL20,SLE
1855,0.3-0.4,SLE2,0.0018853867571740391,CCL20,SLE
1856,0.3-0.4,SLE3,0.005297223866819028,CCL20,SLE
1857,0.3-0.4,SLE4,0.0,CCL20,SLE
1858,0.3-0.4,SLE5,0.03829984865500079,CCL20,SLE
1859,0.3-0.4,SLE6,0.0,CCL20,SLE
1860,0.4-0.5,DLE1,0.0,CCL20,DLE
1861,0.4-0.5,DLE2,0.006768747318335276,CCL20,DLE
1862,0.4-0.5,DLE3,0.004461449887662802,CCL20,DLE
1863,0.4-0.5,DLE4,0.005728081443311967,CCL20,DLE
1864,0.4-0.5,DLE5,0.0,CCL20,DLE
1865,0.4-0.5,HC1,0.0,CCL20,HC
1866,0.4-0.5,HC2,0.0,CCL20,HC
1867,0.4-0.5,HC3,0.007046284926967572,CCL20,HC
1868,0.4-0.5,HC4,0.0,CCL20,HC
1869,0.4-0.5,SLE1,0.0,CCL20,SLE
1870,0.4-0.5,SLE2,0.00242822452943584,CCL20,SLE
1871,0.4-0.5,SLE3,0.009350621659105458,CCL20,SLE
1872,0.4-0.5,SLE4,0.0034001529793086225,CCL20,SLE
1873,0.4-0.5,SLE5,0.02640219312555413,CCL20,SLE
1874,0.4-0.5,SLE6,0.0,CCL20,SLE
1875,0.5-0.6,DLE1,0.0,CCL20,DLE
1876,0.5-0.6,DLE2,0.00808983289306401,CCL20,DLE
1877,0.5-0.6,DLE3,0.0,CCL20,DLE
1878,0.5-0.6,DLE4,0.010999944804075469,CCL20,DLE
1879,0.5-0.6,DLE5,0.0,CCL20,DLE
1880,0.5-0.6,HC1,0.0,CCL20,HC
1881,0.5-0.6,HC2,0.005379925248092475,CCL20,HC
1882,0.5-0.6,HC3,0.01046995142710858,CCL20,HC
1883,0.5-0.6,HC4,0.0,CCL20,HC
1884,0.5-0.6,SLE1,0.0,CCL20,SLE
1885,0.5-0.6,SLE2,0.010718869186195367,CCL20,SLE
1886,0.5-0.6,SLE3,0.008119912596162852,CCL20,SLE
1887,0.5-0.6,SLE4,0.0031133994732643073,CCL20,SLE
1888,0.5-0.6,SLE5,0.029332931017830265,CCL20,SLE
1889,0.5-0.6,SLE6,0.0,CCL20,SLE
1890,0.6-0.7,DLE1,0.007037786924971458,CCL20,DLE
1891,0.6-0.7,DLE2,0.01613533672317821,CCL20,DLE
1892,0.6-0.7,DLE3,0.0,CCL20,DLE
1893,0.6-0.7,DLE4,0.0036668025110292786,CCL20,DLE
1894,0.6-0.7,DLE5,0.0020990033687082288,CCL20,DLE
1895,0.6-0.7,HC1,0.0,CCL20,HC
1896,0.6-0.7,HC2,0.0,CCL20,HC
1897,0.6-0.7,HC3,0.003682978907381073,CCL20,HC
1898,0.6-0.7,HC4,0.0,CCL20,HC
1899,0.6-0.7,SLE1,0.008669537631424409,CCL20,SLE
1900,0.6-0.7,SLE2,0.002403777018566035,CCL20,SLE
1901,0.6-0.7,SLE3,0.0,CCL20,SLE
1902,0.6-0.7,SLE4,0.0,CCL20,SLE
1903,0.6-0.7,SLE5,0.01741241052704728,CCL20,SLE
1904,0.6-0.7,SLE6,0.0,CCL20,SLE
1905,0.7-0.8,DLE1,0.0,CCL20,DLE
1906,0.7-0.8,DLE2,0.012397366785030778,CCL20,DLE
1907,0.7-0.8,DLE3,0.005151530073778283,CCL20,DLE
1908,0.7-0.8,DLE4,0.00689676204862511,CCL20,DLE
1909,0.7-0.8,DLE5,0.004282692168903985,CCL20,DLE
1910,0.7-0.8,HC1,0.0,CCL20,HC
1911,0.7-0.8,HC2,0.0,CCL20,HC
1912,0.7-0.8,HC3,0.0,CCL20,HC
1913,0.7-0.8,HC4,0.0,CCL20,HC
1914,0.7-0.8,SLE1,0.0,CCL20,SLE
1915,0.7-0.8,SLE2,0.003639404385310429,CCL20,SLE
1916,0.7-0.8,SLE3,0.003292792657428116,CCL20,SLE
1917,0.7-0.8,SLE4,0.0015144296063611168,CCL20,SLE
1918,0.7-0.8,SLE5,0.005761560507901947,CCL20,SLE
1919,0.7-0.8,SLE6,0.0,CCL20,SLE
1920,0.8-0.9,DLE1,0.0,CCL20,DLE
1921,0.8-0.9,DLE2,0.012960700338798257,CCL20,DLE
1922,0.8-0.9,DLE3,0.0,CCL20,DLE
1923,0.8-0.9,DLE4,0.010116105776571875,CCL20,DLE
1924,0.8-0.9,DLE5,0.004205416603454369,CCL20,DLE
1925,0.8-0.9,HC1,0.0,CCL20,HC
1926,0.8-0.9,HC2,0.0,CCL20,HC
1927,0.8-0.9,HC3,0.005181220628387615,CCL20,HC
1928,0.8-0.9,HC4,0.0,CCL20,HC
1929,0.8-0.9,SLE1,0.008421371992410304,CCL20,SLE
1930,0.8-0.9,SLE2,0.0,CCL20,SLE
1931,0.8-0.9,SLE3,0.0,CCL20,SLE
1932,0.8-0.9,SLE4,0.010145884461391266,CCL20,SLE
1933,0.8-0.9,SLE5,0.005942803792932026,CCL20,SLE
1934,0.8-0.9,SLE6,0.0,CCL20,SLE
1935,0.9-1.0,DLE1,0.0,CCL20,DLE
1936,0.9-1.0,DLE2,0.008575733082431237,CCL20,DLE
1937,0.9-1.0,DLE3,0.0,CCL20,DLE
1938,0.9-1.0,DLE4,0.005976595223202087,CCL20,DLE
1939,0.9-1.0,DLE5,0.003191824720500871,CCL20,DLE
1940,0.9-1.0,HC1,0.0,CCL20,HC
1941,0.9-1.0,HC2,0.0,CCL20,HC
1942,0.9-1.0,HC3,0.0054705545452683945,CCL20,HC
1943,0.9-1.0,HC4,0.0,CCL20,HC
1944,0.9-1.0,SLE1,0.0,CCL20,SLE
1945,0.9-1.0,SLE2,0.0017348723790424913,CCL20,SLE
1946,0.9-1.0,SLE3,0.0016723551835934698,CCL20,SLE
1947,0.9-1.0,SLE4,0.0023795986127142137,CCL20,SLE
1948,0.9-1.0,SLE5,0.015578154943239561,CCL20,SLE
1949,0.9-1.0,SLE6,0.0,CCL20,SLE
1950,0.0-0.1,DLE1,0.23519147502841115,IFIH1,DLE
1951,0.0-0.1,DLE2,0.23114068552635988,IFIH1,DLE
1952,0.0-0.1,DLE3,0.14039353020081835,IFIH1,DLE
1953,0.0-0.1,DLE4,0.15648749630158668,IFIH1,DLE
1954,0.0-0.1,DLE5,0.37600200438203735,IFIH1,DLE
1955,0.0-0.1,HC1,0.05565244742812068,IFIH1,HC
1956,0.0-0.1,HC2,0.03092279122211706,IFIH1,HC
1957,0.0-0.1,HC3,0.015529833418562008,IFIH1,HC
1958,0.0-0.1,HC4,0.0,IFIH1,HC
1959,0.0-0.1,SLE1,0.5745945781361403,IFIH1,SLE
1960,0.0-0.1,SLE2,0.30878997957447785,IFIH1,SLE
1961,0.0-0.1,SLE3,0.07853374220387427,IFIH1,SLE
1962,0.0-0.1,SLE4,0.03719193998045172,IFIH1,SLE
1963,0.0-0.1,SLE5,0.29154030950253973,IFIH1,SLE
1964,0.0-0.1,SLE6,0.618909774052096,IFIH1,SLE
1965,0.1-0.2,DLE1,0.1620603628772373,IFIH1,DLE
1966,0.1-0.2,DLE2,0.2248973462638756,IFIH1,DLE
1967,0.1-0.2,DLE3,0.15706273077950222,IFIH1,DLE
1968,0.1-0.2,DLE4,0.23204516116817006,IFIH1,DLE
1969,0.1-0.2,DLE5,0.3553831560010758,IFIH1,DLE
1970,0.1-0.2,HC1,0.04216401714656939,IFIH1,HC
1971,0.1-0.2,HC2,0.04383054262305431,IFIH1,HC
1972,0.1-0.2,HC3,0.03203278805376414,IFIH1,HC
1973,0.1-0.2,HC4,0.0,IFIH1,HC
1974,0.1-0.2,SLE1,0.5660156610694939,IFIH1,SLE
1975,0.1-0.2,SLE2,0.21568511136506632,IFIH1,SLE
1976,0.1-0.2,SLE3,0.08036408887563096,IFIH1,SLE
1977,0.1-0.2,SLE4,0.0383562426923859,IFIH1,SLE
1978,0.1-0.2,SLE5,0.31297518099755145,IFIH1,SLE
1979,0.1-0.2,SLE6,0.49327481250092436,IFIH1,SLE
1980,0.2-0.3,DLE1,0.21157779759908396,IFIH1,DLE
1981,0.2-0.3,DLE2,0.29124153563708655,IFIH1,DLE
1982,0.2-0.3,DLE3,0.17819658092090176,IFIH1,DLE
1983,0.2-0.3,DLE4,0.2714288669682799,IFIH1,DLE
1984,0.2-0.3,DLE5,0.3656349649739851,IFIH1,DLE
1985,0.2-0.3,HC1,0.06991916792548429,IFIH1,HC
1986,0.2-0.3,HC2,0.03717219817775594,IFIH1,HC
1987,0.2-0.3,HC3,0.04201251646087504,IFIH1,HC
1988,0.2-0.3,HC4,0.0,IFIH1,HC
1989,0.2-0.3,SLE1,0.5280253044406731,IFIH1,SLE
1990,0.2-0.3,SLE2,0.27308041653358556,IFIH1,SLE
1991,0.2-0.3,SLE3,0.04678613122239079,IFIH1,SLE
1992,0.2-0.3,SLE4,0.06871954440251804,IFIH1,SLE
1993,0.2-0.3,SLE5,0.40981053473203016,IFIH1,SLE
1994,0.2-0.3,SLE6,0.42550195877533886,IFIH1,SLE
1995,0.3-0.4,DLE1,0.2468773983644317,IFIH1,DLE
1996,0.3-0.4,DLE2,0.2678751280802462,IFIH1,DLE
1997,0.3-0.4,DLE3,0.14205489266900198,IFIH1,DLE
1998,0.3-0.4,DLE4,0.2914499793024388,IFIH1,DLE
1999,0.3-0.4,DLE5,0.40830555861406886,IFIH1,DLE
2000,0.3-0.4,HC1,0.04028275573420568,IFIH1,HC
2001,0.3-0.4,HC2,0.03198928884346981,IFIH1,HC
2002,0.3-0.4,HC3,0.03918715775676909,IFIH1,HC
2003,0.3-0.4,HC4,0.0,IFIH1,HC
2004,0.3-0.4,SLE1,0.5304052999939959,IFIH1,SLE
2005,0.3-0.4,SLE2,0.3029997976266923,IFIH1,SLE
2006,0.3-0.4,SLE3,0.11187453032099258,IFIH1,SLE
2007,0.3-0.4,SLE4,0.07047332910329132,IFIH1,SLE
2008,0.3-0.4,SLE5,0.36433197456700595,IFIH1,SLE
2009,0.3-0.4,SLE6,0.7128077540325738,IFIH1,SLE
2010,0.4-0.5,DLE1,0.3335852782504307,IFIH1,DLE
2011,0.4-0.5,DLE2,0.19939261051647794,IFIH1,DLE
2012,0.4-0.5,DLE3,0.2426094021420765,IFIH1,DLE
2013,0.4-0.5,DLE4,0.25642833655845265,IFIH1,DLE
2014,0.4-0.5,DLE5,0.38178173510033325,IFIH1,DLE
2015,0.4-0.5,HC1,0.08365672617893524,IFIH1,HC
2016,0.4-0.5,HC2,0.014814522320531081,IFIH1,HC
2017,0.4-0.5,HC3,0.03289807307837875,IFIH1,HC
2018,0.4-0.5,HC4,0.0,IFIH1,HC
2019,0.4-0.5,SLE1,0.4184146399923865,IFIH1,SLE
2020,0.4-0.5,SLE2,0.3503289487586999,IFIH1,SLE
2021,0.4-0.5,SLE3,0.09423283823668502,IFIH1,SLE
2022,0.4-0.5,SLE4,0.0636667210901117,IFIH1,SLE
2023,0.4-0.5,SLE5,0.48506351959600313,IFIH1,SLE
2024,0.4-0.5,SLE6,0.5845403256290812,IFIH1,SLE
2025,0.5-0.6,DLE1,0.42140575888185855,IFIH1,DLE
2026,0.5-0.6,DLE2,0.25518751666841955,IFIH1,DLE
2027,0.5-0.6,DLE3,0.23214046380626324,IFIH1,DLE
2028,0.5-0.6,DLE4,0.18606603104957667,IFIH1,DLE
2029,0.5-0.6,DLE5,0.3412080658149803,IFIH1,DLE
2030,0.5-0.6,HC1,0.0286761350937313,IFIH1,HC
2031,0.5-0.6,HC2,0.0317987670279863,IFIH1,HC
2032,0.5-0.6,HC3,0.0180323064392103,IFIH1,HC
2033,0.5-0.6,HC4,0.0,IFIH1,HC
2034,0.5-0.6,SLE1,0.5606780608706348,IFIH1,SLE
2035,0.5-0.6,SLE2,0.30146449891240806,IFIH1,SLE
2036,0.5-0.6,SLE3,0.1284121179867298,IFIH1,SLE
2037,0.5-0.6,SLE4,0.0623567024074305,IFIH1,SLE
2038,0.5-0.6,SLE5,0.343662208236247,IFIH1,SLE
2039,0.5-0.6,SLE6,0.6090550969022931,IFIH1,SLE
2040,0.6-0.7,DLE1,0.3737297028530778,IFIH1,DLE
2041,0.6-0.7,DLE2,0.2575112041070149,IFIH1,DLE
2042,0.6-0.7,DLE3,0.24417507115137457,IFIH1,DLE
2043,0.6-0.7,DLE4,0.25589100712040896,IFIH1,DLE
2044,0.6-0.7,DLE5,0.49217700194587855,IFIH1,DLE
2045,0.6-0.7,HC1,0.061458110724809695,IFIH1,HC
2046,0.6-0.7,HC2,0.03458075882768813,IFIH1,HC
2047,0.6-0.7,HC3,0.019176903903901123,IFIH1,HC
2048,0.6-0.7,HC4,0.0,IFIH1,HC
2049,0.6-0.7,SLE1,0.5507913826140682,IFIH1,SLE
2050,0.6-0.7,SLE2,0.38519373440932375,IFIH1,SLE
2051,0.6-0.7,SLE3,0.16201426839170566,IFIH1,SLE
2052,0.6-0.7,SLE4,0.05264554037147616,IFIH1,SLE
2053,0.6-0.7,SLE5,0.3323135329679011,IFIH1,SLE
2054,0.6-0.7,SLE6,0.7693393416119244,IFIH1,SLE
2055,0.7-0.8,DLE1,0.4226755109344128,IFIH1,DLE
2056,0.7-0.8,DLE2,0.3042995824046323,IFIH1,DLE
2057,0.7-0.8,DLE3,0.28819017967988114,IFIH1,DLE
2058,0.7-0.8,DLE4,0.2852730517682309,IFIH1,DLE
2059,0.7-0.8,DLE5,0.41601924309896116,IFIH1,DLE
2060,0.7-0.8,HC1,0.040846333475620764,IFIH1,HC
2061,0.7-0.8,HC2,0.042254502319282,IFIH1,HC
2062,0.7-0.8,HC3,0.049226846712133246,IFIH1,HC
2063,0.7-0.8,HC4,0.14096620856402833,IFIH1,HC
2064,0.7-0.8,SLE1,0.6189264173529738,IFIH1,SLE
2065,0.7-0.8,SLE2,0.4001915742953197,IFIH1,SLE
2066,0.7-0.8,SLE3,0.10659114888368575,IFIH1,SLE
2067,0.7-0.8,SLE4,0.055270093707526786,IFIH1,SLE
2068,0.7-0.8,SLE5,0.3941753456484235,IFIH1,SLE
2069,0.7-0.8,SLE6,0.6617470587876011,IFIH1,SLE
2070,0.8-0.9,DLE1,0.6572362402363598,IFIH1,DLE
2071,0.8-0.9,DLE2,0.3571154320123529,IFIH1,DLE
2072,0.8-0.9,DLE3,0.313344621733111,IFIH1,DLE
2073,0.8-0.9,DLE4,0.2710900811016413,IFIH1,DLE
2074,0.8-0.9,DLE5,0.4006521334049076,IFIH1,DLE
2075,0.8-0.9,HC1,0.026219484347930245,IFIH1,HC
2076,0.8-0.9,HC2,0.015383666123221191,IFIH1,HC
2077,0.8-0.9,HC3,0.04156075846778965,IFIH1,HC
2078,0.8-0.9,HC4,0.02359643202912902,IFIH1,HC
2079,0.8-0.9,SLE1,0.7905565589020028,IFIH1,SLE
2080,0.8-0.9,SLE2,0.29230394297162304,IFIH1,SLE
2081,0.8-0.9,SLE3,0.09729495729460316,IFIH1,SLE
2082,0.8-0.9,SLE4,0.06019616439633499,IFIH1,SLE
2083,0.8-0.9,SLE5,0.35249872585554565,IFIH1,SLE
2084,0.8-0.9,SLE6,0.6816607126155642,IFIH1,SLE
2085,0.9-1.0,DLE1,0.646537416189241,IFIH1,DLE
2086,0.9-1.0,DLE2,0.4047316681128017,IFIH1,DLE
2087,0.9-1.0,DLE3,0.22647105279132032,IFIH1,DLE
2088,0.9-1.0,DLE4,0.2155605748211302,IFIH1,DLE
2089,0.9-1.0,DLE5,0.3972277223603927,IFIH1,DLE
2090,0.9-1.0,HC1,0.019593273973344722,IFIH1,HC
2091,0.9-1.0,HC2,0.043788311045433966,IFIH1,HC
2092,0.9-1.0,HC3,0.019312172572027143,IFIH1,HC
2093,0.9-1.0,HC4,0.03747482576243057,IFIH1,HC
2094,0.9-1.0,SLE1,0.6425394549173905,IFIH1,SLE
2095,0.9-1.0,SLE2,0.38901882344966726,IFIH1,SLE
2096,0.9-1.0,SLE3,0.09249617378170054,IFIH1,SLE
2097,0.9-1.0,SLE4,0.040078470601089475,IFIH1,SLE
2098,0.9-1.0,SLE5,0.29917968606077966,IFIH1,SLE
2099,0.9-1.0,SLE6,0.6870185110625937,IFIH1,SLE
2100,0.0-0.1,DLE1,0.0909157029375462,IFNGR1,DLE
2101,0.0-0.1,DLE2,0.1422451295612308,IFNGR1,DLE
2102,0.0-0.1,DLE3,0.1288478283500769,IFNGR1,DLE
